Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-06 22:02:02, 30.801, 51.625, 52.000, 82%
2021-09-06 22:02:04, 30.800, 52.062, 52.000, 80%
2021-09-06 22:02:06, 30.799, 52.438, 52.000, 78%
2021-09-06 22:02:08, 30.798, 52.938, 49.000, 73%
2021-09-06 22:02:10, 30.797, 52.938, 49.000, 53%
2021-09-06 22:02:12, 30.796, 53.438, 49.000, 40%
2021-09-06 22:02:14, 30.794, 53.938, 49.000, 28%
2021-09-06 22:02:16, 30.793, 54.438, 49.000, 15%
2021-09-06 22:02:18, 30.793, 54.438, 49.000, 7%
2021-09-06 22:02:20, 30.792, 54.938, 49.000, -9%
2021-09-06 22:02:22, 30.790, 55.375, 49.000, -23%
2021-09-06 22:02:24, 30.789, 55.812, 49.000, -38%
2021-09-06 22:02:26, 30.787, 56.250, 49.000, -55%
2021-09-06 22:02:28, 30.787, 56.250, 49.000, -67%
2021-09-06 22:02:30, 30.786, 56.562, 49.000, -85%
2021-09-06 22:02:32, 30.785, 56.750, 49.000, -100%
2021-09-06 22:02:34, 30.784, 56.875, 49.000, -100%
2021-09-06 22:02:36, 30.784, 56.875, 49.000, -100%
2021-09-06 22:02:38, 30.784, 56.812, 49.000, -100%
2021-09-06 22:02:40, 30.784, 56.688, 49.000, -100%
2021-09-06 22:02:42, 30.785, 56.562, 49.000, -100%
2021-09-06 22:02:44, 30.785, 56.438, 49.000, -100%
2021-09-06 22:02:46, 30.786, 56.438, 49.000, -100%
2021-09-06 22:02:48, 30.787, 56.188, 49.000, -100%
2021-09-06 22:02:50, 30.788, 55.938, 49.000, -100%
2021-09-06 22:02:52, 30.789, 55.750, 49.000, -100%
2021-09-06 22:02:54, 30.790, 55.750, 49.000, -100%
2021-09-06 22:02:56, 30.791, 55.500, 49.000, -100%
2021-09-06 22:02:58, 30.793, 55.250, 49.000, -100%
2021-09-06 22:03:00, 30.794, 55.000, 49.000, -100%
2021-09-06 22:03:02, 30.796, 54.750, 49.000, -100%
2021-09-06 22:03:04, 30.797, 54.750, 49.000, -100%
2021-09-06 22:03:06, 30.798, 54.500, 49.000, -100%
2021-09-06 22:03:08, 30.799, 54.250, 49.000, -100%
2021-09-06 22:03:10, 30.800, 53.875, 49.000, -100%
2021-09-06 22:03:12, 30.801, 53.875, 49.000, -100%
2021-09-06 22:03:14, 30.803, 53.625, 49.000, -100%
