Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-07 17:03:27, 32.930, 54.875, 54.000, -100%
2021-09-07 17:03:29, 32.930, 54.562, 54.000, -100%
2021-09-07 17:03:31, 32.932, 54.562, 54.000, -100%
2021-09-07 17:03:33, 32.934, 54.250, 54.000, -100%
2021-09-07 17:03:35, 32.936, 53.938, 54.000, -100%
2021-09-07 17:03:37, 32.938, 53.625, 54.000, -99%
2021-09-07 17:03:39, 32.940, 53.375, 54.000, -97%
2021-09-07 17:03:41, 32.941, 53.375, 54.000, -94%
2021-09-07 17:03:43, 32.942, 53.188, 54.000, -93%
2021-09-07 17:03:45, 32.943, 52.938, 54.000, -90%
2021-09-07 17:03:47, 32.942, 52.812, 54.000, -87%
2021-09-07 17:03:49, 32.942, 52.812, 54.000, -84%
2021-09-07 17:03:51, 32.941, 52.625, 54.000, -82%
2021-09-07 17:03:53, 32.939, 52.438, 54.000, -78%
