Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-07 16:33:58, 31.791, 61.625, 62.000, 0%
2021-09-07 16:34:00, 31.792, 61.500, 62.000, 0%
2021-09-07 16:34:02, 31.791, 61.375, 62.000, 0%
2021-09-07 16:34:04, 31.792, 61.375, 62.000, 0%
2021-09-07 16:34:06, 31.792, 61.312, 62.000, 0%
2021-09-07 16:34:08, 31.792, 61.250, 62.000, 0%
2021-09-07 16:34:10, 31.793, 61.250, 62.000, 0%
2021-09-07 16:34:12, 31.793, 61.125, 62.000, 0%
2021-09-07 16:34:14, 31.794, 60.938, 62.000, 0%
2021-09-07 16:34:16, 31.794, 60.938, 62.000, 0%
2021-09-07 16:34:18, 31.795, 60.812, 62.000, 0%
2021-09-07 16:34:20, 31.796, 60.750, 62.000, 0%
2021-09-07 16:34:22, 31.795, 60.750, 62.000, 0%
2021-09-07 16:34:24, 31.795, 60.688, 62.000, 0%
2021-09-07 16:34:26, 31.795, 60.562, 62.000, 0%
2021-09-07 16:34:28, 31.795, 60.562, 62.000, 0%
2021-09-07 16:34:30, 31.794, 60.438, 62.000, 0%
2021-09-07 16:34:32, 31.793, 60.188, 62.000, 0%
2021-09-07 16:34:34, 31.793, 60.188, 62.000, 0%
2021-09-07 16:34:36, 31.792, 60.062, 62.000, 0%
2021-09-07 16:34:38, 31.790, 60.000, 62.000, 0%
2021-09-07 16:34:40, 31.790, 60.000, 62.000, 0%
2021-09-07 16:34:42, 31.789, 59.875, 62.000, 100%
2021-09-07 16:34:44, 31.788, 59.750, 62.000, 100%
2021-09-07 16:34:46, 31.788, 59.750, 62.000, 100%
2021-09-07 16:34:48, 31.788, 59.688, 62.000, 100%
2021-09-07 16:34:50, 31.788, 59.688, 62.000, 100%
2021-09-07 16:34:52, 31.788, 59.688, 62.000, 100%
2021-09-07 16:34:54, 31.790, 59.750, 62.000, 100%
2021-09-07 16:34:56, 31.792, 59.938, 62.000, 100%
2021-09-07 16:34:58, 31.795, 59.938, 62.000, 100%
2021-09-07 16:35:00, 31.797, 60.188, 62.000, 0%
2021-09-07 16:35:02, 31.799, 60.438, 62.000, 0%
2021-09-07 16:35:04, 31.801, 60.438, 62.000, 0%
2021-09-07 16:35:06, 31.803, 60.688, 62.000, 0%
2021-09-07 16:35:08, 31.806, 61.000, 62.000, 0%
2021-09-07 16:35:10, 31.807, 61.000, 62.000, 0%
2021-09-07 16:35:12, 31.809, 61.438, 62.000, 0%
2021-09-07 16:35:14, 31.811, 61.625, 62.000, 0%
2021-09-07 16:35:16, 31.813, 61.625, 62.000, 0%
2021-09-07 16:35:18, 31.816, 61.812, 62.000, 0%
2021-09-07 16:35:20, 31.818, 62.000, 62.000, 0%
2021-09-07 16:35:22, 31.820, 62.000, 62.000, 0%
2021-09-07 16:35:24, 31.822, 62.312, 62.000, 0%
2021-09-07 16:35:26, 31.823, 62.438, 62.000, 0%
2021-09-07 16:35:28, 31.824, 62.438, 62.000, 0%
2021-09-07 16:35:30, 31.825, 62.500, 62.000, 0%
2021-09-07 16:35:32, 31.825, 62.625, 62.000, 0%
2021-09-07 16:35:34, 31.825, 62.625, 62.000, 0%
2021-09-07 16:35:36, 31.825, 62.688, 62.000, 0%
2021-09-07 16:35:38, 31.826, 62.750, 62.000, 0%
2021-09-07 16:35:40, 31.826, 62.750, 44.000, -100%
2021-09-07 16:35:42, 31.826, 62.875, 44.000, -100%
2021-09-07 16:35:44, 31.826, 62.875, 44.000, -100%
2021-09-07 16:35:46, 31.826, 62.875, 44.000, -100%
2021-09-07 16:35:48, 31.827, 62.625, 44.000, -100%
2021-09-07 16:35:50, 31.829, 62.250, 44.000, -100%
2021-09-07 16:35:52, 31.832, 62.250, 44.000, -100%
2021-09-07 16:35:54, 31.833, 61.812, 44.000, -100%
2021-09-07 16:35:56, 31.836, 61.000, 44.000, -100%
2021-09-07 16:35:58, 31.840, 61.000, 44.000, -100%
2021-09-07 16:36:00, 31.844, 60.625, 44.000, -100%
2021-09-07 16:36:02, 31.848, 60.125, 44.000, -100%
2021-09-07 16:36:04, 31.853, 60.125, 44.000, -100%
2021-09-07 16:36:06, 31.857, 59.750, 44.000, -100%
2021-09-07 16:36:08, 31.862, 59.312, 44.000, -100%
2021-09-07 16:36:10, 31.866, 59.312, 44.000, -100%
2021-09-07 16:36:12, 31.871, 58.812, 44.000, -100%
2021-09-07 16:36:14, 31.875, 58.000, 44.000, -100%
2021-09-07 16:36:16, 31.877, 58.000, 44.000, -100%
2021-09-07 16:36:18, 31.882, 57.625, 44.000, -100%
2021-09-07 16:36:20, 31.887, 57.188, 44.000, -100%
2021-09-07 16:36:22, 31.892, 57.188, 44.000, -100%
2021-09-07 16:36:24, 31.896, 56.750, 44.000, -100%
2021-09-07 16:36:26, 31.901, 56.375, 44.000, -100%
2021-09-07 16:36:28, 31.905, 56.375, 44.000, -100%
2021-09-07 16:36:30, 31.909, 56.000, 44.000, -100%
2021-09-07 16:36:32, 31.914, 55.250, 44.000, -100%
2021-09-07 16:36:34, 31.919, 55.250, 44.000, -100%
2021-09-07 16:36:36, 31.922, 54.812, 44.000, -100%
2021-09-07 16:36:38, 31.927, 54.500, 44.000, -100%
2021-09-07 16:36:40, 31.932, 54.500, 44.000, -100%
2021-09-07 16:36:42, 31.937, 54.125, 44.000, -100%
2021-09-07 16:36:44, 31.943, 53.750, 44.000, -100%
2021-09-07 16:36:46, 31.948, 53.750, 44.000, -100%
2021-09-07 16:36:48, 31.952, 53.375, 44.000, -100%
2021-09-07 16:36:50, 31.956, 52.688, 44.000, -100%
2021-09-07 16:36:52, 31.961, 52.688, 44.000, -100%
2021-09-07 16:36:54, 31.965, 52.312, 44.000, -100%
2021-09-07 16:36:56, 31.969, 52.000, 44.000, -100%
2021-09-07 16:36:58, 31.972, 52.000, 44.000, -100%
2021-09-07 16:37:00, 31.976, 51.688, 44.000, -100%
2021-09-07 16:37:02, 31.980, 51.375, 44.000, -100%
2021-09-07 16:37:04, 31.983, 51.375, 44.000, -100%
2021-09-07 16:37:06, 31.987, 51.000, 44.000, -100%
2021-09-07 16:37:08, 31.990, 50.375, 44.000, -100%
2021-09-07 16:37:10, 31.994, 50.375, 44.000, -100%
2021-09-07 16:37:12, 31.998, 50.125, 44.000, -100%
2021-09-07 16:37:14, 32.001, 49.812, 44.000, -100%
2021-09-07 16:37:16, 32.005, 49.812, 44.000, -100%
2021-09-07 16:37:18, 32.008, 49.500, 44.000, -100%
2021-09-07 16:37:20, 32.010, 49.188, 44.000, -100%
2021-09-07 16:37:22, 32.013, 49.188, 44.000, -100%
2021-09-07 16:37:24, 32.016, 48.938, 44.000, -100%
2021-09-07 16:37:26, 32.019, 48.375, 44.000, -100%
2021-09-07 16:37:28, 32.023, 48.375, 44.000, -100%
2021-09-07 16:37:30, 32.027, 48.125, 44.000, -100%
2021-09-07 16:37:32, 32.031, 47.875, 44.000, -100%
2021-09-07 16:37:34, 32.035, 47.875, 44.000, -100%
2021-09-07 16:37:36, 32.039, 47.625, 44.000, -100%
2021-09-07 16:37:38, 32.042, 47.375, 44.000, -100%
2021-09-07 16:37:40, 32.045, 47.375, 44.000, -100%
2021-09-07 16:37:42, 32.047, 47.125, 44.000, -100%
2021-09-07 16:37:44, 32.050, 46.625, 44.000, -100%
2021-09-07 16:37:46, 32.053, 46.625, 44.000, -100%
2021-09-07 16:37:48, 32.055, 46.438, 44.000, -100%
2021-09-07 16:37:50, 32.057, 46.188, 44.000, -100%
2021-09-07 16:37:52, 32.060, 46.188, 44.000, -100%
2021-09-07 16:37:54, 32.062, 45.938, 44.000, 0%
2021-09-07 16:37:56, 32.064, 45.688, 44.000, 0%
2021-09-07 16:37:58, 32.066, 45.688, 44.000, 0%
2021-09-07 16:38:00, 32.067, 45.500, 44.000, 0%
2021-09-07 16:38:02, 32.069, 45.500, 44.000, 0%
2021-09-07 16:38:04, 32.070, 45.500, 44.000, 0%
2021-09-07 16:38:06, 32.071, 45.438, 44.000, 0%
2021-09-07 16:38:08, 32.071, 45.438, 44.000, 0%
2021-09-07 16:38:10, 32.070, 45.438, 44.000, 0%
2021-09-07 16:38:12, 32.069, 45.500, 44.000, 0%
2021-09-07 16:38:14, 32.069, 45.500, 44.000, 0%
2021-09-07 16:38:16, 32.067, 45.500, 44.000, 0%
2021-09-07 16:38:18, 32.066, 45.500, 44.000, 0%
2021-09-07 16:38:20, 32.066, 45.500, 44.000, 0%
2021-09-07 16:38:22, 32.065, 45.500, 44.000, 0%
2021-09-07 16:38:24, 32.064, 45.500, 44.000, 0%
2021-09-07 16:38:26, 32.063, 45.438, 44.000, 0%
2021-09-07 16:38:28, 32.062, 45.438, 44.000, 0%
2021-09-07 16:38:30, 32.061, 45.500, 44.000, 0%
2021-09-07 16:38:32, 32.060, 45.500, 44.000, 0%
2021-09-07 16:38:34, 32.058, 45.500, 44.000, 0%
2021-09-07 16:38:36, 32.056, 45.438, 44.000, 0%
2021-09-07 16:38:38, 32.054, 45.438, 44.000, 0%
2021-09-07 16:38:40, 32.051, 45.438, 44.000, 0%
2021-09-07 16:38:42, 32.050, 45.375, 44.000, 0%
2021-09-07 16:38:44, 32.047, 45.438, 44.000, 0%
2021-09-07 16:38:46, 32.046, 45.438, 44.000, 0%
2021-09-07 16:38:48, 32.044, 45.375, 44.000, 0%
2021-09-07 16:38:50, 32.042, 45.375, 44.000, 0%
2021-09-07 16:38:52, 32.040, 45.375, 44.000, 0%
2021-09-07 16:38:54, 32.039, 45.312, 44.000, 0%
2021-09-07 16:38:56, 32.036, 45.312, 44.000, 0%
2021-09-07 16:38:58, 32.034, 45.312, 44.000, 0%
2021-09-07 16:39:00, 32.032, 45.250, 44.000, 0%
2021-09-07 16:39:02, 32.029, 45.250, 44.000, 0%
2021-09-07 16:39:04, 32.027, 45.250, 44.000, 0%
2021-09-07 16:39:06, 32.023, 45.250, 44.000, 0%
2021-09-07 16:39:08, 32.021, 45.188, 44.000, 0%
2021-09-07 16:39:10, 32.019, 45.188, 44.000, 0%
2021-09-07 16:39:12, 32.016, 45.188, 44.000, 0%
2021-09-07 16:39:14, 32.013, 45.125, 44.000, 0%
2021-09-07 16:39:16, 32.010, 45.125, 44.000, 0%
2021-09-07 16:39:18, 32.008, 45.062, 44.000, 0%
2021-09-07 16:39:20, 32.005, 45.062, 44.000, 0%
2021-09-07 16:39:22, 32.003, 45.062, 44.000, 0%
2021-09-07 16:39:24, 32.001, 45.000, 44.000, 0%
2021-09-07 16:39:26, 31.997, 44.875, 44.000, 0%
2021-09-07 16:39:28, 31.993, 44.875, 44.000, 0%
2021-09-07 16:39:30, 31.992, 44.875, 44.000, 0%
2021-09-07 16:39:32, 31.989, 44.875, 44.000, 0%
2021-09-07 16:39:34, 31.985, 44.875, 44.000, 0%
2021-09-07 16:39:36, 31.982, 44.875, 44.000, 0%
2021-09-07 16:39:38, 31.980, 44.750, 44.000, 0%
2021-09-07 16:39:40, 31.977, 44.750, 44.000, 0%
2021-09-07 16:39:42, 31.975, 44.750, 44.000, 0%
2021-09-07 16:39:44, 31.973, 44.688, 44.000, 0%
2021-09-07 16:39:46, 31.971, 44.688, 44.000, 0%
2021-09-07 16:39:48, 31.969, 44.625, 44.000, 0%
2021-09-07 16:39:50, 31.968, 44.625, 44.000, 0%
2021-09-07 16:39:52, 31.968, 44.625, 44.000, 0%
2021-09-07 16:39:54, 31.967, 44.562, 44.000, 0%
2021-09-07 16:39:56, 31.966, 44.500, 44.000, 0%
2021-09-07 16:39:58, 31.965, 44.500, 44.000, 0%
2021-09-07 16:40:00, 31.965, 44.438, 44.000, 0%
2021-09-07 16:40:02, 31.964, 44.375, 44.000, 0%
